user_id,item_id,action,price,created_at
125,50,view,132.98,2025-05-23T10:59:44.094492
104,83,view,23.54,2025-07-01T08:50:25.094492
77,89,view,172.93,2025-06-01T02:45:26.094492
109,86,click,105.47,2025-07-02T16:21:08.094492
75,78,view,161.67,2025-08-20T09:17:26.094492
13,4,click,158.21,2025-06-29T19:59:59.094492
109,47,view,85.4,2025-08-17T02:32:13.094492
77,51,view,127.03,2025-06-14T18:57:38.094492
18,1,cart,71.56,2025-07-25T05:26:30.094492
24,50,view,30.34,2025-06-09T07:23:21.094492
45,98,view,29.06,2025-05-24T00:04:19.094492
128,64,view,134.29,2025-06-15T18:35:00.094492
188,32,click,53.26,2025-06-10T01:26:08.094492
189,91,cart,177.31,2025-06-25T10:46:55.094492
171,24,click,137.9,2025-08-02T08:13:50.094492
86,26,view,40.17,2025-07-08T20:17:58.094492
15,63,view,85.54,2025-07-16T16:43:27.094492
127,77,view,11.2,2025-06-17T01:01:13.094492
174,18,view,160.03,2025-05-27T16:57:47.094492
27,82,purchase,18.55,2025-07-23T21:52:19.094492
6,80,view,133.88,2025-07-21T06:53:52.094492
53,43,view,147.03,2025-07-19T11:03:30.094492
82,73,cart,67.86,2025-05-25T16:42:16.094492
27,1,view,50.74,2025-06-28T04:29:58.094492
108,65,click,90.21,2025-06-09T08:31:12.094492
14,10,view,155.57,2025-07-29T03:17:30.094492
91,49,click,120.34,2025-06-04T23:27:50.094492
93,15,purchase,8.06,2025-08-08T20:01:38.094492
79,7,view,136.13,2025-07-10T04:29:09.094492
189,43,view,23.48,2025-05-29T18:44:52.094492
34,71,view,144.62,2025-06-06T02:13:40.094492
45,100,purchase,170.04,2025-05-29T01:10:03.094492
165,96,view,115.62,2025-06-10T14:08:49.094492
142,52,view,196.88,2025-08-13T04:40:53.094492
12,38,click,170.36,2025-06-12T08:23:43.094492
31,60,view,101.62,2025-07-24T21:23:43.094492
38,53,click,191.85,2025-08-05T17:03:19.094492
101,53,view,98.27,2025-07-12T12:37:38.094492
40,55,view,132.44,2025-06-29T02:24:08.094492
198,35,cart,50.84,2025-07-09T03:21:54.094492
175,40,view,84.48,2025-06-04T17:01:00.094492
144,83,cart,136.19,2025-08-20T04:19:01.094492
86,49,view,35.01,2025-06-03T22:24:43.094492
172,32,view,63.04,2025-07-21T00:12:45.094492
182,3,view,13.64,2025-08-17T07:07:33.094492
90,25,view,174.69,2025-05-27T05:18:25.094492
121,51,purchase,165.8,2025-08-19T16:39:27.094492
186,38,click,81.0,2025-06-12T03:50:31.094492
41,59,view,83.31,2025-06-14T06:42:26.094492
55,81,click,141.77,2025-08-19T03:01:46.094492
28,78,view,89.44,2025-07-20T10:10:32.094492
124,36,cart,47.53,2025-08-09T11:34:49.094492
44,55,view,168.32,2025-07-06T19:35:37.094492
146,36,view,12.77,2025-07-19T23:45:11.094492
28,20,view,37.69,2025-06-06T18:32:59.094492
15,89,purchase,54.36,2025-05-24T18:56:10.094492
166,80,view,102.01,2025-06-14T15:40:17.094492
109,52,click,28.29,2025-08-02T10:52:49.094492
147,43,view,89.03,2025-06-05T11:15:06.094492
55,64,view,133.86,2025-08-06T23:28:20.094492
18,89,view,183.67,2025-06-18T01:43:18.094492
196,50,view,175.93,2025-06-29T01:19:48.094492
149,53,view,17.64,2025-06-27T21:27:09.094492
90,62,view,102.61,2025-08-12T17:33:18.094492
148,54,view,105.04,2025-07-29T08:15:46.094492
64,11,view,102.81,2025-06-26T13:21:50.094492
128,61,view,97.66,2025-07-12T07:48:18.094492
195,43,view,58.32,2025-06-07T14:48:06.094492
21,91,view,147.44,2025-07-10T04:56:04.094492
75,16,cart,70.08,2025-06-12T18:51:13.094492
81,57,view,170.56,2025-07-04T09:00:36.094492
159,84,view,195.89,2025-07-27T08:16:21.094492
20,57,view,187.18,2025-08-15T01:01:37.094492
13,72,view,110.24,2025-07-22T04:07:34.094492
168,32,view,112.35,2025-08-13T20:25:44.094492
88,86,cart,99.99,2025-07-08T06:27:01.094492
13,88,view,83.45,2025-08-09T22:28:36.094492
123,5,view,22.64,2025-08-12T18:51:52.094492
82,41,purchase,135.94,2025-08-14T01:43:31.094492
132,24,view,103.95,2025-05-26T18:40:35.094492
39,89,view,91.27,2025-08-04T22:50:46.094492
39,63,view,57.38,2025-08-07T03:57:54.094492
78,59,click,125.32,2025-06-18T07:24:16.094492
178,57,view,83.17,2025-08-12T01:31:41.094492
43,49,view,88.21,2025-07-02T13:40:32.094492
3,94,view,157.71,2025-07-29T16:12:45.094492
129,83,view,51.24,2025-07-11T06:11:47.094492
76,11,click,106.15,2025-07-14T12:05:42.094492
63,39,view,26.8,2025-08-08T14:38:25.094492
59,58,view,128.62,2025-08-14T06:18:56.094492
189,11,view,36.22,2025-05-28T17:00:15.094492
184,57,view,152.85,2025-07-16T09:02:34.094492
154,13,view,86.89,2025-08-01T16:45:05.094492
173,7,view,122.68,2025-07-13T15:40:07.094492
56,19,view,42.52,2025-07-25T13:42:16.094492
25,47,view,158.69,2025-07-19T05:46:01.094492
6,36,view,75.8,2025-06-30T19:31:50.094492
95,73,view,148.18,2025-07-24T18:03:06.094492
87,2,view,22.13,2025-06-29T02:57:32.094492
175,42,view,172.72,2025-06-21T10:35:03.094492
189,24,click,44.02,2025-06-09T16:59:27.094492
2,41,view,7.99,2025-08-10T19:52:54.094492
5,66,click,137.7,2025-07-12T19:41:10.094492
91,67,cart,9.98,2025-06-07T09:28:35.094492
72,12,view,83.15,2025-07-21T23:02:45.094492
114,80,view,111.87,2025-05-24T04:39:04.094492
12,65,view,138.47,2025-08-16T21:54:57.094492
113,26,view,79.78,2025-07-29T00:08:09.094492
175,49,click,115.28,2025-08-07T11:31:04.094492
88,34,view,153.24,2025-06-09T05:38:34.094492
183,70,view,63.07,2025-08-11T23:25:35.094492
200,7,view,166.66,2025-08-09T19:13:23.094492
183,53,view,9.86,2025-06-30T04:58:11.094492
169,67,view,46.65,2025-07-31T09:25:24.094492
48,73,cart,191.9,2025-06-27T11:51:56.094492
149,8,view,175.45,2025-07-16T15:41:46.094492
134,88,click,95.78,2025-06-26T12:31:36.094492
66,18,click,164.79,2025-08-12T14:21:40.094492
40,94,view,143.48,2025-06-09T08:29:34.094492
174,100,view,132.7,2025-06-14T06:24:10.094492
133,47,view,194.91,2025-08-03T20:26:47.094492
93,54,view,61.9,2025-05-29T18:29:47.094492
136,46,view,87.45,2025-07-02T23:00:23.094492
81,48,view,77.45,2025-07-07T14:31:32.094492
104,76,view,73.01,2025-08-13T22:19:35.094492
89,77,click,63.73,2025-06-18T13:43:13.094492
183,80,view,167.26,2025-08-11T22:10:12.094492
197,58,view,71.89,2025-05-28T05:43:51.094492
41,19,view,53.38,2025-07-14T17:14:41.094492
39,7,view,60.04,2025-07-13T03:26:32.094492
70,68,view,144.39,2025-08-02T09:48:12.094492
109,47,click,92.73,2025-07-26T03:05:41.094492
184,72,click,79.07,2025-08-21T02:15:53.094492
116,83,view,86.34,2025-06-25T12:13:09.094492
75,42,view,128.4,2025-06-06T17:52:19.094492
40,36,view,30.88,2025-06-15T14:04:37.094492
11,40,click,46.28,2025-08-03T23:42:10.094492
60,17,view,153.7,2025-08-16T09:36:12.094492
72,51,view,106.73,2025-05-27T12:17:10.094492
151,10,view,122.49,2025-08-17T15:25:09.094492
6,34,view,36.61,2025-08-08T10:02:34.094492
31,52,cart,173.51,2025-08-07T22:32:35.094492
87,55,click,25.53,2025-06-05T07:06:27.094492
28,83,click,75.89,2025-06-15T13:07:25.094492
66,89,view,29.76,2025-07-10T11:42:00.094492
66,15,view,52.56,2025-07-29T12:16:35.094492
25,23,view,87.45,2025-06-23T12:20:28.094492
77,46,click,32.29,2025-07-02T19:32:00.094492
44,83,view,73.75,2025-06-16T05:16:52.094492
90,7,click,168.22,2025-06-02T02:17:42.094492
199,67,view,38.96,2025-06-25T22:55:38.094492
147,12,view,62.15,2025-08-09T13:31:14.094492
17,54,view,56.46,2025-06-29T00:18:24.094492
152,17,cart,25.74,2025-05-24T07:25:13.094492
46,5,view,175.33,2025-08-04T19:58:45.094492
191,37,click,44.89,2025-08-19T12:31:04.094492
79,62,click,103.65,2025-06-26T17:19:26.094492
136,22,view,98.8,2025-08-18T21:27:25.094492
11,15,view,198.99,2025-08-03T03:33:23.094492
181,59,view,193.4,2025-06-20T21:44:38.094492
95,54,view,36.27,2025-06-24T18:53:09.094492
93,22,view,159.11,2025-06-14T23:14:39.094492
135,61,view,154.4,2025-08-03T09:35:04.094492
93,37,view,146.25,2025-08-06T15:21:27.094492
182,75,view,158.66,2025-07-21T09:28:57.094492
67,19,view,84.01,2025-05-27T11:31:16.094492
100,58,view,108.37,2025-07-25T09:19:42.094492
29,55,view,7.37,2025-08-03T08:49:09.094492
55,73,view,120.51,2025-06-12T01:48:15.094492
27,78,view,16.92,2025-06-12T23:15:05.094492
82,66,view,57.15,2025-07-17T09:13:15.094492
176,65,click,59.74,2025-08-17T16:46:22.094492
33,32,view,172.64,2025-07-17T13:52:22.094492
165,71,view,144.23,2025-07-07T04:53:03.094492
122,54,view,105.73,2025-07-28T03:58:23.094492
46,14,view,67.79,2025-07-22T18:36:35.094492
155,4,view,54.25,2025-07-18T22:21:29.094492
60,28,purchase,86.4,2025-07-07T02:40:41.094492
106,62,click,147.38,2025-08-18T19:21:38.094492
68,33,click,98.57,2025-06-01T14:55:12.094492
69,48,view,29.73,2025-07-05T00:34:18.094492
59,34,view,86.08,2025-06-04T12:55:22.094492
152,82,view,70.71,2025-07-05T22:27:35.094492
94,10,cart,48.26,2025-07-20T22:42:46.094492
54,70,view,63.08,2025-07-03T05:54:48.094492
125,11,view,81.06,2025-07-02T19:39:52.094492
106,10,click,27.54,2025-08-03T01:50:24.094492
149,17,view,173.14,2025-06-13T16:59:16.094492
42,96,view,87.11,2025-06-04T02:04:03.094492
142,11,view,181.07,2025-07-26T14:17:12.094492
193,27,view,70.95,2025-07-21T22:00:06.094492
152,57,click,69.65,2025-07-22T16:26:08.094492
186,26,view,104.0,2025-06-18T16:20:39.094492
193,77,click,23.1,2025-07-11T20:55:24.094492
185,29,view,9.19,2025-08-01T19:18:34.094492
166,81,view,159.05,2025-05-26T14:41:00.094492
21,73,purchase,18.24,2025-06-17T02:12:24.094492
144,1,cart,70.23,2025-06-12T15:04:46.094492
140,64,view,139.9,2025-06-01T08:10:46.094492
11,9,view,183.24,2025-07-06T12:33:53.094492
9,29,cart,57.76,2025-07-11T23:53:18.094492
59,46,view,80.56,2025-06-03T03:38:10.094492
73,73,view,55.96,2025-05-26T16:43:12.094492
119,5,view,96.92,2025-08-15T06:04:06.094492
74,38,click,53.17,2025-05-30T23:23:11.094492
54,23,view,161.3,2025-07-02T18:26:53.094492
111,44,view,81.12,2025-07-02T09:33:12.094492
146,6,click,111.48,2025-07-10T00:11:51.094492
132,43,cart,135.61,2025-07-10T21:51:06.094492
93,74,click,60.19,2025-07-26T07:56:11.094492
117,39,cart,158.42,2025-06-06T04:12:22.094492
168,21,cart,138.47,2025-06-04T01:38:32.094492
64,83,view,64.3,2025-07-30T15:37:12.094492
191,8,view,47.04,2025-06-24T08:56:15.094492
85,68,view,40.13,2025-05-24T01:49:52.094492
97,2,view,10.88,2025-07-25T08:13:20.094492
171,32,click,72.63,2025-08-15T10:08:31.094492
20,23,cart,107.92,2025-07-15T09:17:25.094492
137,84,view,97.25,2025-06-10T02:20:09.094492
185,1,click,173.47,2025-05-30T13:49:26.094492
85,13,view,80.02,2025-07-17T17:06:56.094492
91,22,view,110.8,2025-08-10T06:12:36.094492
140,68,view,72.4,2025-07-29T06:34:30.094492
34,31,click,19.45,2025-05-24T21:57:40.094492
142,5,click,115.36,2025-08-17T15:56:00.094492
162,97,click,172.42,2025-07-04T10:42:11.094492
14,34,click,64.83,2025-07-15T01:40:05.094492
50,78,purchase,98.71,2025-07-08T19:02:19.094492
97,20,click,189.79,2025-07-20T03:14:59.094492
125,41,click,57.51,2025-06-16T01:20:58.094492
155,24,view,42.94,2025-05-29T10:38:13.094492
139,70,view,13.83,2025-06-29T03:41:20.094492
136,33,view,61.87,2025-08-06T22:35:32.094492
117,29,view,167.73,2025-07-08T14:30:15.094492
66,97,view,76.08,2025-08-04T22:48:00.094492
105,58,click,79.61,2025-07-07T04:52:47.094492
46,5,view,180.23,2025-07-24T12:42:30.094492
47,9,view,115.4,2025-07-07T23:42:40.094492
98,86,view,8.95,2025-07-20T21:59:21.094492
166,27,click,42.74,2025-06-09T10:01:21.094492
123,31,click,40.51,2025-07-19T05:24:48.094492
184,57,view,37.96,2025-08-18T17:29:31.094492
161,56,view,23.19,2025-07-09T17:46:48.094492
72,7,click,38.86,2025-07-22T17:52:33.094492
198,30,view,109.49,2025-08-09T00:11:26.094492
2,34,purchase,144.89,2025-06-22T06:15:49.094492
64,79,view,47.04,2025-07-19T21:27:28.094492
112,37,view,131.29,2025-07-02T23:44:31.094492
200,69,view,176.22,2025-05-31T02:00:42.094492
29,14,view,128.0,2025-06-08T14:18:55.094492
3,3,view,39.18,2025-07-19T21:49:04.094492
194,6,click,168.56,2025-08-01T21:19:30.094492
160,52,purchase,46.34,2025-08-10T11:03:40.094492
81,14,click,130.5,2025-07-07T19:13:42.094492
122,89,cart,8.77,2025-07-22T23:07:36.094492
156,74,view,167.35,2025-07-03T03:12:34.094492
5,59,view,127.01,2025-07-03T20:57:32.094492
140,99,view,154.39,2025-07-26T15:05:44.094492
87,53,view,157.28,2025-06-14T14:34:54.094492
150,69,view,151.95,2025-08-08T01:41:19.094492
185,79,view,115.8,2025-08-19T06:27:16.094492
150,21,click,149.8,2025-06-15T15:24:10.094492
76,71,view,86.56,2025-06-05T09:10:54.094492
10,38,view,138.09,2025-06-12T10:22:12.094492
58,70,view,69.19,2025-05-28T16:03:01.094492
19,76,cart,35.44,2025-07-04T10:35:54.094492
153,44,click,44.54,2025-07-01T10:03:46.094492
166,20,view,123.19,2025-07-24T02:05:03.094492
50,91,view,42.9,2025-05-23T17:09:46.094492
87,78,view,152.37,2025-06-02T16:27:49.094492
131,82,view,125.74,2025-06-19T03:04:46.094492
193,86,click,49.95,2025-08-18T02:31:44.094492
168,78,click,139.39,2025-07-29T23:02:25.094492
182,24,view,189.08,2025-05-28T12:21:02.094492
157,5,view,82.85,2025-05-24T02:16:46.094492
148,89,view,175.46,2025-05-25T14:50:11.094492
126,92,view,21.82,2025-05-28T16:58:37.094492
65,5,view,168.12,2025-07-05T17:41:01.094492
100,11,view,141.56,2025-07-06T03:58:37.094492
77,21,view,18.35,2025-07-07T20:27:35.094492
82,27,view,110.37,2025-06-25T04:11:17.094492
156,64,cart,16.35,2025-07-01T07:14:53.094492
83,22,view,79.95,2025-07-21T09:28:33.094492
138,30,click,58.32,2025-07-05T16:43:39.094492
135,88,view,42.24,2025-07-11T04:06:38.094492
187,18,view,105.3,2025-06-11T02:27:35.094492
149,100,cart,124.09,2025-07-12T06:54:23.094492
22,23,click,53.67,2025-06-18T12:33:55.094492
174,80,view,117.98,2025-06-24T17:22:03.094492
92,92,view,165.25,2025-06-18T18:06:02.094492
18,99,view,154.8,2025-07-24T01:08:14.094492
39,24,view,106.78,2025-07-24T10:01:15.094492
125,46,view,87.71,2025-08-11T14:08:39.094492
42,75,click,161.47,2025-07-17T03:18:21.094492
44,58,view,156.25,2025-07-25T18:26:50.094492
78,2,view,122.26,2025-08-19T22:42:49.094492
41,88,view,102.68,2025-07-06T06:56:17.094492
198,96,view,179.1,2025-07-04T11:24:20.094492
119,51,click,23.24,2025-08-20T05:52:01.094492
134,64,view,183.87,2025-06-17T20:44:49.094492
36,93,view,181.9,2025-06-25T06:59:34.094492
122,48,view,183.25,2025-06-05T22:31:47.094492
85,26,view,177.92,2025-06-21T12:25:18.094492
177,37,view,116.98,2025-07-21T20:26:24.094492
22,19,view,165.59,2025-07-11T06:26:43.094492
148,30,view,87.01,2025-07-21T22:09:33.094492
144,46,view,143.37,2025-07-27T19:07:27.094492
32,72,view,171.25,2025-08-15T03:40:19.094492
33,29,view,123.71,2025-07-14T13:57:28.094492
9,75,cart,55.45,2025-05-29T03:45:24.094492
195,12,view,162.4,2025-07-26T03:34:33.094492
112,6,view,185.21,2025-07-13T18:39:32.094492
49,99,click,72.94,2025-07-07T05:10:14.094492
169,11,view,18.61,2025-07-25T15:27:20.094492
22,58,view,170.88,2025-07-04T22:50:01.094492
15,82,view,130.19,2025-08-06T19:25:14.094492
185,99,view,157.13,2025-06-02T00:37:50.094492
24,77,view,199.82,2025-06-18T14:46:46.094492
194,81,view,40.97,2025-07-10T08:02:14.094492
153,14,view,132.85,2025-07-05T02:47:29.094492
115,15,click,158.35,2025-06-15T13:50:01.094492
189,62,view,174.13,2025-05-29T22:59:23.094492
131,4,cart,5.63,2025-07-27T03:23:29.094492
192,19,view,30.58,2025-07-10T18:52:02.094492
194,22,view,8.78,2025-05-29T21:49:10.094492
153,5,view,78.31,2025-08-11T21:10:58.094492
93,55,view,81.61,2025-06-17T18:58:07.094492
188,42,view,51.13,2025-07-29T21:19:17.094492
65,88,view,118.52,2025-05-23T10:21:24.094492
76,76,view,96.53,2025-06-02T19:16:44.094492
175,46,view,72.36,2025-08-09T05:36:49.094492
104,82,view,187.4,2025-08-07T21:03:44.094492
57,85,view,20.27,2025-07-07T00:51:55.094492
182,58,view,138.16,2025-08-09T15:39:12.094492
185,86,view,186.46,2025-06-27T23:44:06.094492
100,3,click,77.75,2025-06-11T07:12:23.094492
180,94,click,68.94,2025-07-15T23:47:14.094492
171,67,view,136.6,2025-07-08T15:15:04.094492
101,39,click,33.74,2025-06-21T11:04:02.094492
133,24,view,12.97,2025-06-25T04:33:07.094492
140,44,cart,135.99,2025-06-02T16:59:44.094492
135,44,view,152.83,2025-07-14T00:48:08.094492
100,69,view,53.49,2025-07-24T15:06:21.094492
74,86,view,123.86,2025-07-30T03:17:51.094492
165,54,view,88.34,2025-08-10T15:42:52.094492
150,32,view,90.54,2025-08-21T01:24:06.094492
67,37,view,154.26,2025-05-26T02:25:06.094492
155,51,view,32.67,2025-08-02T11:44:44.094492
10,27,click,42.81,2025-07-04T21:44:08.094492
45,49,view,61.16,2025-06-08T13:50:11.094492
9,96,view,170.48,2025-07-07T09:31:28.094492
46,14,view,34.27,2025-07-15T10:26:33.094492
94,100,view,18.26,2025-07-11T16:05:18.094492
5,76,view,189.66,2025-08-15T02:38:53.094492
150,64,view,78.29,2025-07-25T13:31:06.094492
196,4,view,17.64,2025-07-11T07:07:07.094492
137,11,view,44.35,2025-06-28T10:58:38.094492
2,75,cart,132.74,2025-08-10T11:54:22.094492
64,81,click,98.69,2025-06-29T15:02:10.094492
40,92,view,120.28,2025-05-31T20:23:24.094492
7,94,click,180.83,2025-07-27T03:00:31.094492
20,87,purchase,31.56,2025-07-15T10:05:23.094492
114,49,view,130.18,2025-08-10T01:05:39.094492
105,37,view,97.4,2025-07-27T23:31:39.094492
43,54,view,120.96,2025-06-17T02:03:54.094492
26,10,view,163.22,2025-06-10T06:53:27.094492
141,20,view,106.59,2025-06-25T12:40:25.094492
126,53,view,165.33,2025-06-11T05:49:50.094492
103,67,view,186.0,2025-07-12T14:06:32.094492
191,55,view,176.38,2025-07-08T12:23:52.094492
18,13,view,175.89,2025-08-13T17:50:56.094492
199,83,view,159.0,2025-06-17T17:19:31.094492
144,30,view,72.47,2025-08-03T04:53:52.094492
63,90,click,7.57,2025-08-19T08:40:57.094492
96,88,cart,150.87,2025-07-12T21:19:26.094492
31,85,click,118.88,2025-06-24T08:31:49.094492
61,95,view,171.32,2025-07-23T04:47:11.094492
166,17,view,112.63,2025-07-04T11:32:39.094492
117,3,view,97.86,2025-06-09T08:44:26.094492
90,56,cart,71.92,2025-05-25T05:31:40.094492
82,84,view,172.29,2025-07-27T11:08:45.094492
93,4,view,48.46,2025-05-26T19:14:06.094492
34,28,click,74.92,2025-07-17T21:23:12.094492
112,70,cart,93.8,2025-06-04T15:38:27.094492
3,4,view,164.7,2025-08-07T06:13:09.094492
78,59,view,184.64,2025-08-17T21:17:12.094492
74,32,view,152.93,2025-06-01T17:16:58.094492
122,55,purchase,14.66,2025-05-30T19:47:14.094492
29,60,view,96.59,2025-06-28T15:37:24.094492
100,3,view,149.96,2025-08-14T22:17:45.094492
127,79,view,74.96,2025-05-28T07:31:39.094492
110,6,click,175.33,2025-07-01T13:02:23.094492
174,21,view,103.91,2025-06-13T12:10:30.094492
72,2,click,84.07,2025-07-07T16:24:03.094492
119,26,view,155.13,2025-07-18T18:50:01.094492
166,89,click,78.62,2025-07-24T17:58:05.094492
1,34,view,19.26,2025-06-13T12:11:32.094492
152,1,click,174.28,2025-07-08T05:31:19.094492
63,57,view,107.33,2025-07-28T11:35:02.094492
139,11,view,157.56,2025-07-11T14:59:12.094492
42,52,purchase,190.4,2025-07-28T23:18:38.094492
185,30,view,150.43,2025-06-05T04:16:15.094492
141,86,view,167.18,2025-06-14T01:13:57.094492
110,49,view,12.75,2025-06-12T06:21:35.094492
45,29,click,172.17,2025-06-09T20:14:29.094492
190,17,view,153.38,2025-08-13T17:45:53.094492
150,57,view,155.34,2025-06-10T14:38:47.094492
196,36,view,5.81,2025-06-05T23:04:54.094492
144,81,view,91.54,2025-05-23T11:53:51.094492
94,70,view,83.06,2025-06-14T05:43:23.094492
95,82,click,99.48,2025-07-03T05:58:43.094492
78,36,view,175.04,2025-08-02T04:53:36.094492
31,62,click,199.41,2025-07-01T01:02:51.094492
100,56,view,164.21,2025-06-07T07:37:41.094492
74,99,view,107.65,2025-07-19T13:36:44.094492
141,100,view,14.9,2025-07-09T14:26:03.094492
8,34,view,61.13,2025-08-10T16:00:21.094492
106,87,view,185.89,2025-06-06T06:36:48.094492
186,19,click,51.33,2025-07-06T23:31:34.094492
69,27,view,6.63,2025-08-20T14:29:14.094492
174,2,view,39.56,2025-07-15T00:18:02.094492
50,70,cart,149.18,2025-06-15T03:12:31.094492
61,6,view,15.85,2025-07-19T02:23:22.094492
147,13,click,68.85,2025-05-28T03:30:20.094492
14,85,view,174.88,2025-08-19T05:25:18.094492
38,80,view,61.14,2025-07-03T02:33:48.094492
69,100,click,160.13,2025-07-09T02:36:35.094492
170,75,view,113.32,2025-06-10T11:20:02.094492
69,50,view,80.59,2025-06-06T01:51:42.094492
178,50,view,7.97,2025-07-14T06:18:54.094492
176,73,view,155.83,2025-07-16T18:57:22.094492
184,6,click,139.64,2025-08-16T04:03:48.094492
39,36,view,52.18,2025-08-12T07:19:41.094492
34,32,view,183.9,2025-07-28T17:07:11.094492
90,51,view,19.12,2025-08-16T22:43:20.094492
25,47,view,118.06,2025-06-15T04:58:04.094492
18,73,click,123.95,2025-08-11T08:37:45.094492
98,46,view,127.67,2025-08-20T01:39:18.094492
161,88,view,41.85,2025-07-10T22:52:32.094492
26,26,view,110.51,2025-06-09T16:54:53.094492
114,13,view,47.44,2025-08-21T06:56:31.094492
35,33,view,117.71,2025-08-04T02:28:12.094492
150,44,click,6.94,2025-06-16T02:14:47.094492
10,36,view,162.74,2025-05-26T03:00:07.094492
159,11,view,103.79,2025-06-18T10:27:10.094492
86,98,view,117.71,2025-07-29T21:02:35.094492
124,10,cart,162.06,2025-07-23T05:14:35.094492
46,94,view,11.64,2025-08-16T15:42:09.094492
31,95,view,47.75,2025-08-04T06:24:47.094492
100,45,view,107.35,2025-07-13T00:45:00.094492
8,76,view,28.77,2025-06-03T10:15:40.094492
101,57,view,51.06,2025-08-10T07:11:18.094492
6,55,view,70.38,2025-07-11T11:56:52.094492
106,23,click,92.33,2025-06-11T16:31:48.094492
81,20,click,197.46,2025-08-12T01:07:28.094492
82,87,view,23.66,2025-06-15T00:04:28.094492
80,33,view,188.65,2025-06-05T23:58:28.094492
89,100,click,193.63,2025-05-27T09:21:35.094492
37,36,view,105.5,2025-06-10T20:31:53.094492
102,49,view,47.25,2025-06-16T21:25:21.094492
137,30,view,153.34,2025-07-15T10:03:14.094492
83,39,view,144.8,2025-06-08T04:59:59.094492
183,21,click,164.5,2025-06-20T08:43:06.094492
10,27,view,95.04,2025-06-24T20:48:45.094492
178,25,view,151.16,2025-06-25T14:51:52.094492
57,4,view,177.2,2025-07-11T21:06:30.094492
101,94,view,74.06,2025-06-06T12:49:25.094492
89,69,click,57.89,2025-08-20T09:39:14.094492
87,36,view,90.41,2025-08-09T21:06:50.094492
109,29,click,103.44,2025-06-22T04:52:42.094492
151,90,view,190.32,2025-07-13T03:53:42.094492
163,44,view,156.1,2025-05-26T15:32:02.094492
177,67,view,111.7,2025-07-23T07:18:48.094492
33,62,view,150.62,2025-06-04T09:58:50.094492
24,1,click,157.81,2025-08-15T11:50:41.094492
50,53,view,120.59,2025-07-20T08:38:02.094492
161,30,view,69.94,2025-05-27T08:25:33.094492
111,40,view,69.35,2025-05-28T06:07:07.094492
51,20,click,193.63,2025-08-13T07:11:24.094492
157,63,view,53.81,2025-08-04T02:32:38.094492
40,98,view,23.98,2025-06-09T18:30:39.094492
166,82,view,144.45,2025-06-29T04:34:40.094492
17,72,view,91.28,2025-08-09T06:12:15.094492
29,96,click,80.73,2025-05-23T17:44:33.094492
113,80,click,165.34,2025-05-24T07:41:13.094492
42,67,cart,174.14,2025-06-04T12:25:10.094492
67,19,view,90.68,2025-06-20T07:55:05.094492
66,88,click,187.12,2025-07-23T15:47:42.094492
61,41,view,188.12,2025-06-08T13:08:34.094492
169,66,click,24.42,2025-06-29T17:59:13.094492
126,61,view,149.11,2025-07-28T21:44:21.094492
23,4,view,121.86,2025-07-01T14:35:45.094492
194,69,cart,170.4,2025-06-19T23:07:39.094492
18,83,view,121.77,2025-05-29T05:08:56.094492
184,29,view,164.48,2025-07-08T22:38:32.094492
26,43,click,50.4,2025-06-27T21:55:41.094492
9,41,view,76.77,2025-08-21T00:25:14.094492
68,55,click,145.16,2025-05-27T10:41:14.094492
27,29,view,58.71,2025-06-07T07:24:43.094492
43,66,click,91.04,2025-06-16T03:54:22.094492
90,50,click,164.42,2025-08-01T05:47:40.094492
179,33,click,67.58,2025-07-02T08:14:30.094492
198,70,view,109.63,2025-06-09T00:15:15.094492
164,24,cart,138.69,2025-08-13T19:35:07.094492
76,35,view,145.65,2025-06-04T11:12:12.094492
68,36,view,11.09,2025-08-15T15:20:46.094492
21,50,view,160.98,2025-06-08T02:03:02.094492
69,68,view,100.95,2025-06-11T15:17:55.094492
183,89,view,123.08,2025-05-24T11:36:48.094492
64,46,click,160.63,2025-06-01T01:29:29.094492
175,84,view,25.15,2025-05-30T22:23:27.094492
199,68,view,84.51,2025-07-25T13:48:08.094492
101,44,view,127.38,2025-06-27T06:54:17.094492
42,54,click,54.58,2025-08-12T04:45:20.094492
67,60,cart,199.78,2025-07-25T08:34:14.094492
130,86,view,104.9,2025-06-24T11:38:15.094492
38,72,view,112.88,2025-07-11T06:55:33.094492
89,89,cart,40.52,2025-07-09T08:18:11.094492
120,88,view,11.99,2025-06-02T17:28:41.094492
151,54,click,57.17,2025-06-08T11:09:39.094492
105,22,click,54.91,2025-07-11T15:13:17.094492
76,72,click,182.51,2025-07-08T16:16:00.094492
119,35,view,83.02,2025-06-17T22:47:22.094492
176,42,click,78.39,2025-07-15T05:00:36.094492
140,73,view,156.98,2025-08-13T16:15:56.094492
20,1,click,137.84,2025-05-30T18:53:55.094492
143,33,view,75.09,2025-06-16T02:46:04.094492
133,57,view,124.12,2025-08-21T09:18:34.094492
42,72,click,189.22,2025-07-30T23:02:54.094492
141,89,view,189.6,2025-08-18T08:49:51.094492
33,30,view,183.14,2025-08-14T19:33:27.094492
143,47,click,17.8,2025-06-05T22:52:48.094492
69,27,view,38.49,2025-06-02T20:46:35.094492
180,62,view,98.49,2025-06-05T03:25:25.094492
187,58,view,141.88,2025-05-29T08:01:31.094492
